date,ST_NM,electricity_name,MaxTemp_C,Daily_Energy_MU,Peak_Met_MW,Peak_Unmet_MW
2022-05-14,Puducherry,Puducherry,36.018117897915026,8.9,423.0,0.0
2022-05-14,Punjab,Punjab,43.274470812052414,229.5,10440.0,0.0
2022-05-14,Rajasthan,Rajasthan,44.74699428249805,307.1,15197.0,0.0
2022-05-14,Sikkim,Sikkim,27.512204087799773,1.4,99.0,0.0
2022-05-14,Tamil Nadu,Tamil Nadu,34.109291812910485,328.5,15259.0,0.0
2022-05-14,Telangana,Telangana,40.178633449431466,189.0,9271.0,0.0
2022-05-14,Tripura,Tripura,28.270494609313914,4.4,282.0,0.0
2022-05-14,Uttar Pradesh,Uttar Pradesh,41.83659476627285,514.2,25004.0,0.0
2022-05-14,Uttarakhand,Uttarakhand,36.42040675214757,49.0,2226.0,0.0
2022-05-14,West Bengal,West Bengal,34.69704809337063,161.5,7928.0,0.0
2022-05-15,Andhra Pradesh,Andhra Pradesh,36.550274861133296,187.5,8596.0,0.0
2022-05-15,Arunachal Pradesh,Arunachal Pradesh,27.06431678920133,2.5,120.0,0.0
2022-05-15,Assam,Assam,27.680065406845028,25.4,1504.0,0.0
2022-05-15,Bihar,Bihar,37.76043443398158,121.5,6094.0,162.0
2022-05-15,Chandigarh,Chandigarh,42.19670104980469,6.2,318.0,0.0
2022-05-15,Chhattisgarh,Chhattisgarh,41.22509051772314,102.8,4457.0,0.0
2022-05-15,Dadara & Nagar Havelli,Dadra and Nagar Haveli,37.6685165582828,19.6,845.0,0.0
2022-05-15,Daman & Diu,Daman and Diu,36.968915062860376,7.0,314.0,0.0
2022-05-15,NCT of Delhi,Delhi,44.92131869375254,125.6,6631.0,0.0
2022-05-15,Goa,Goa,34.12032020670007,13.2,638.0,0.0
2022-05-15,Gujarat,Gujarat,39.31226590570529,415.3,18913.0,0.0
2022-05-15,Haryana,Haryana,44.34562877546787,192.2,8644.0,0.0
2022-05-15,Himachal Pradesh,Himachal Pradesh,37.12580772172898,30.6,1403.0,0.0
2022-05-15,Jammu & Kashmir,Jammu and Kashmir,35.04012642029992,52.1,2250.0,0.0
2022-05-15,Jharkhand,Jharkhand,39.47879191863898,32.2,1512.0,0.0
2022-05-15,Karnataka,Karnataka,33.79439687438646,186.0,8974.0,0.0
2022-05-15,Kerala,Kerala,28.69338282745929,63.5,3219.0,0.0
2022-05-15,Madhya Pradesh,Madhya Pradesh,43.95607140778274,274.9,12017.0,0.0
2022-05-15,Maharashtra,Maharashtra,40.46190301966004,577.8,25290.0,0.0
2022-05-15,Manipur,Manipur,27.22365140588929,2.5,167.0,0.0
2022-05-15,Meghalaya,Meghalaya,28.778102291539795,4.6,291.0,0.0
2022-05-15,Mizoram,Mizoram,28.650799197438086,1.7,99.0,0.0
2022-05-15,Nagaland,Nagaland,27.53089970965056,2.3,124.0,0.0
2022-05-15,Odisha,Odisha,38.18049803782316,129.1,6040.0,0.0
2022-05-15,Puducherry,Puducherry,35.89473208260709,7.9,366.0,0.0
2022-05-15,Punjab,Punjab,43.28672651848626,223.5,10112.0,0.0
2022-05-15,Rajasthan,Rajasthan,44.32381356307186,298.4,14622.0,0.0
2022-05-15,Sikkim,Sikkim,29.818040361476523,1.3,84.0,0.0
2022-05-15,Tamil Nadu,Tamil Nadu,33.80474510192754,281.4,12707.0,0.0
2022-05-15,Telangana,Telangana,39.85703441640817,174.7,8267.0,0.0
2022-05-15,Tripura,Tripura,29.3010309196543,5.1,289.0,0.0
2022-05-15,Uttar Pradesh,Uttar Pradesh,42.673610380487965,510.5,25046.0,0.0
2022-05-15,Uttarakhand,Uttarakhand,37.09858377739981,47.7,2188.0,0.0
2022-05-15,West Bengal,West Bengal,35.51035160179971,160.9,7657.0,0.0
2022-05-16,Andhra Pradesh,Andhra Pradesh,36.03176461025604,192.7,8596.0,0.0
2022-05-16,Arunachal Pradesh,Arunachal Pradesh,26.17929160376782,2.4,131.0,0.0
2022-05-16,Assam,Assam,26.78022121996154,24.5,1560.0,0.0
2022-05-16,Bihar,Bihar,37.125622857103735,125.0,6010.0,0.0
2022-05-16,Chandigarh,Chandigarh,39.76993942260742,6.9,367.0,0.0
2022-05-16,Chhattisgarh,Chhattisgarh,39.28753661600573,100.3,4515.0,0.0
2022-05-16,Dadara & Nagar Havelli,Dadra and Nagar Haveli,38.220202388090456,19.4,838.0,0.0
2022-05-16,Daman & Diu,Daman and Diu,37.307784239005386,7.2,329.0,0.0
2022-05-16,NCT of Delhi,Delhi,42.401132112747206,130.8,6686.0,0.0
2022-05-16,Goa,Goa,34.65603173885036,14.9,689.0,0.0
2022-05-16,Gujarat,Gujarat,38.78909367902137,429.4,20053.0,0.0
2022-05-16,Haryana,Haryana,41.530855019297135,204.3,9619.0,0.0
2022-05-16,Himachal Pradesh,Himachal Pradesh,34.799056555206214,31.6,1589.0,0.0
2022-05-16,Jammu & Kashmir,Jammu and Kashmir,31.83444349516402,46.7,2484.0,0.0
2022-05-16,Jharkhand,Jharkhand,39.02828793552915,32.2,1458.0,0.0
2022-05-16,Karnataka,Karnataka,33.781609573320786,202.2,10483.0,0.0
2022-05-16,Kerala,Kerala,28.647614396250844,71.1,3573.0,0.0
2022-05-16,Madhya Pradesh,Madhya Pradesh,42.32530245706479,271.6,11899.0,0.0
2022-05-16,Maharashtra,Maharashtra,39.76022316465008,597.2,26997.0,0.0
2022-05-16,Manipur,Manipur,26.951562214165687,2.5,184.0,0.0
2022-05-16,Meghalaya,Meghalaya,27.486070011786023,5.2,315.0,0.0
2022-05-16,Mizoram,Mizoram,28.360904595744792,1.8,118.0,0.0
2022-05-16,Nagaland,Nagaland,27.190792683151184,2.4,124.0,0.0
2022-05-16,Odisha,Odisha,37.6625371053519,127.4,5961.0,0.0
2022-05-16,Puducherry,Puducherry,34.20298785042019,8.3,411.0,0.0
2022-05-16,Punjab,Punjab,40.33203493642818,230.8,10507.0,0.0
2022-05-16,Rajasthan,Rajasthan,41.58719239643895,298.6,14695.0,0.0
2022-05-16,Sikkim,Sikkim,27.65974707214261,1.2,78.0,0.0
2022-05-16,Tamil Nadu,Tamil Nadu,32.71491992011162,301.9,14506.0,0.0
2022-05-16,Telangana,Telangana,38.087562792668464,181.8,8989.0,0.0
2022-05-16,Tripura,Tripura,28.807514256056287,5.5,299.0,0.0
2022-05-16,Uttar Pradesh,Uttar Pradesh,41.38185917054935,509.0,24305.0,0.0
2022-05-16,Uttarakhand,Uttarakhand,35.78791731385652,45.1,2354.0,0.0
2022-05-16,West Bengal,West Bengal,34.99915664755475,173.1,8430.0,0.0
2022-05-17,Andhra Pradesh,Andhra Pradesh,35.510557490722235,195.3,9308.0,0.0
2022-05-17,Arunachal Pradesh,Arunachal Pradesh,25.60078968208139,2.4,135.0,0.0
2022-05-17,Assam,Assam,26.236175919604424,24.4,1550.0,0.0
2022-05-17,Bihar,Bihar,37.39245405646647,117.2,6278.0,289.0
2022-05-17,Chandigarh,Chandigarh,38.27634811401367,6.8,350.0,0.0
2022-05-17,Chhattisgarh,Chhattisgarh,40.57286105105723,106.2,4486.0,0.0
2022-05-17,Dadara & Nagar Havelli,Dadra and Nagar Haveli,37.57807133896308,20.0,868.0,0.0
2022-05-17,Daman & Diu,Daman and Diu,36.3720057476481,7.3,324.0,0.0
2022-05-17,NCT of Delhi,Delhi,41.03788525995402,132.8,6679.0,0.0
2022-05-17,Goa,Goa,32.24430779671222,14.5,653.0,0.0
2022-05-17,Gujarat,Gujarat,37.99155406886823,430.3,20117.0,0.0
2022-05-17,Haryana,Haryana,40.49133040161717,203.8,9509.0,0.0
2022-05-17,Himachal Pradesh,Himachal Pradesh,33.26950167956678,32.9,1559.0,0.0
2022-05-17,Jammu & Kashmir,Jammu and Kashmir,31.51623917798522,49.7,2655.0,0.0
2022-05-17,Jharkhand,Jharkhand,38.940438693462376,32.0,1490.0,0.0
2022-05-17,Karnataka,Karnataka,32.24966140535975,188.7,9761.0,0.0
2022-05-17,Kerala,Kerala,28.758622291576025,72.2,3585.0,0.0
2022-05-17,Madhya Pradesh,Madhya Pradesh,42.39742294794887,276.9,12154.0,0.0
2022-05-17,Maharashtra,Maharashtra,40.0220457008674,604.6,27105.0,0.0
2022-05-17,Manipur,Manipur,25.856888397637757,2.5,176.0,0.0
2022-05-17,Meghalaya,Meghalaya,26.78286240965645,5.8,333.0,0.0
2022-05-17,Mizoram,Mizoram,27.51124693490521,1.8,100.0,0.0
2022-05-17,Nagaland,Nagaland,26.15916273497573,2.4,130.0,0.0
2022-05-17,Odisha,Odisha,38.11922018530447,120.9,5834.0,0.0
2022-05-17,Puducherry,Puducherry,33.66399390768229,9.1,423.0,0.0
2022-05-17,Punjab,Punjab,39.61465593245761,221.8,9821.0,0.0
2022-05-17,Rajasthan,Rajasthan,41.18520449043885,304.3,15218.0,0.0
2022-05-17,Sikkim,Sikkim,28.24507355967616,1.6,104.0,0.0
2022-05-17,Tamil Nadu,Tamil Nadu,32.54332005104664,319.6,14457.0,0.0
2022-05-17,Telangana,Telangana,38.40352873407628,189.4,9102.0,0.0
2022-05-17,Tripura,Tripura,27.87600941111088,4.8,278.0,0.0
2022-05-17,Uttar Pradesh,Uttar Pradesh,41.00876462831386,489.2,23327.0,680.0
2022-05-17,Uttarakhand,Uttarakhand,33.590203651874866,41.9,2100.0,0.0
2022-05-17,West Bengal,West Bengal,34.71991196184518,177.4,8539.0,0.0
2022-05-18,Andhra Pradesh,Andhra Pradesh,34.57807506294893,196.4,9040.0,0.0
2022-05-18,Arunachal Pradesh,Arunachal Pradesh,27.83969557917353,2.3,131.0,0.0
2022-05-18,Assam,Assam,28.86082503340674,24.9,1501.0,0.0
2022-05-18,Bihar,Bihar,38.38055242380606,125.3,6057.0,728.0
2022-05-18,Chandigarh,Chandigarh,38.10164260864258,6.5,340.0,0.0
2022-05-18,Chhattisgarh,Chhattisgarh,40.24307693562832,102.2,4451.0,0.0
2022-05-18,Dadara & Nagar Havelli,Dadra and Nagar Haveli,36.92997418833824,20.0,853.0,0.0
2022-05-18,Daman & Diu,Daman and Diu,36.494176298360415,7.4,333.0,0.0
2022-05-18,NCT of Delhi,Delhi,41.43250054172502,136.0,6657.0,0.0
2022-05-18,Goa,Goa,29.987286105211336,14.5,666.0,0.0
2022-05-18,Gujarat,Gujarat,38.625651610079245,425.6,19545.0,0.0
2022-05-18,Haryana,Haryana,40.79362684281417,202.7,9563.0,0.0
2022-05-18,Himachal Pradesh,Himachal Pradesh,33.06338378454936,32.6,1586.0,0.0
2022-05-18,Jammu & Kashmir,Jammu and Kashmir,31.335358672555422,52.4,2952.0,0.0
2022-05-18,Jharkhand,Jharkhand,38.938176855261936,31.2,1546.0,66.0
2022-05-18,Karnataka,Karnataka,30.10304471915965,175.8,8651.0,0.0
2022-05-18,Kerala,Kerala,26.992754509267463,70.2,3517.0,0.0
2022-05-18,Madhya Pradesh,Madhya Pradesh,42.53103774644693,278.5,12287.0,0.0
2022-05-18,Maharashtra,Maharashtra,38.47066492242239,600.0,26695.0,0.0
2022-05-18,Manipur,Manipur,28.323420598402723,2.4,172.0,0.0
2022-05-18,Meghalaya,Meghalaya,29.767344046006876,5.6,325.0,0.0
2022-05-18,Mizoram,Mizoram,29.69268351934653,1.6,102.0,0.0
2022-05-18,Nagaland,Nagaland,28.43146735817932,2.4,131.0,0.0
2022-05-18,Odisha,Odisha,37.408706340510165,123.3,5968.0,0.0
2022-05-18,Puducherry,Puducherry,33.52355007752187,9.0,424.0,0.0
2022-05-18,Punjab,Punjab,39.81857058380803,216.2,9456.0,0.0
2022-05-18,Rajasthan,Rajasthan,42.32368920615928,295.0,15238.0,121.0
2022-05-18,Sikkim,Sikkim,30.490604668901494,1.3,99.0,0.0
2022-05-18,Tamil Nadu,Tamil Nadu,31.62908904549344,321.9,14745.0,0.0
2022-05-18,Telangana,Telangana,36.98920212479055,183.8,8838.0,0.0
2022-05-18,Tripura,Tripura,30.191350437731234,5.1,295.0,0.0
2022-05-18,Uttar Pradesh,Uttar Pradesh,41.208638972755296,495.8,23388.0,0.0
2022-05-18,Uttarakhand,Uttarakhand,33.47802419514349,42.2,1984.0,75.0
2022-05-18,West Bengal,West Bengal,35.14161787662621,172.3,8984.0,0.0
2022-05-19,Andhra Pradesh,Andhra Pradesh,33.74961832504708,192.2,8784.0,0.0
2022-05-19,Arunachal Pradesh,Arunachal Pradesh,26.46598575797188,2.3,119.0,0.0
2022-05-19,Assam,Assam,27.436901948551327,23.4,1330.0,0.0
2022-05-19,Bihar,Bihar,37.9291262132833,107.3,5775.0,0.0
2022-05-19,Chandigarh,Chandigarh,40.19634628295898,6.6,348.0,0.0
2022-05-19,Chhattisgarh,Chhattisgarh,39.07350944029479,100.9,4471.0,0.0
2022-05-19,Dadara & Nagar Havelli,Dadra and Nagar Haveli,37.41168088886754,20.4,878.0,0.0
2022-05-19,Daman & Diu,Daman and Diu,36.89594909552819,7.4,335.0,0.0
2022-05-19,NCT of Delhi,Delhi,43.60201512490317,138.1,7008.0,0.0
2022-05-19,Goa,Goa,28.17805471334757,14.1,635.0,0.0
2022-05-19,Gujarat,Gujarat,39.47175598632537,434.5,19597.0,0.0
2022-05-19,Haryana,Haryana,43.09686846369017,208.4,9833.0,0.0
2022-05-19,Himachal Pradesh,Himachal Pradesh,34.99746694505594,33.3,1594.0,0.0
2022-05-19,Jammu & Kashmir,Jammu and Kashmir,33.21958973464069,52.2,2684.0,0.0
2022-05-19,Jharkhand,Jharkhand,38.19862353735126,30.5,1457.0,130.0
2022-05-19,Karnataka,Karnataka,28.51143541641634,166.5,8137.0,0.0
2022-05-19,Kerala,Kerala,26.78487137826353,67.6,3493.0,0.0
2022-05-19,Madhya Pradesh,Madhya Pradesh,43.15763435314216,280.2,12443.0,0.0
2022-05-19,Maharashtra,Maharashtra,37.65135575338896,582.6,25972.0,0.0
2022-05-19,Manipur,Manipur,27.23162064361346,2.4,174.0,0.0
2022-05-19,Meghalaya,Meghalaya,28.349882885751253,5.0,300.0,0.0
2022-05-19,Mizoram,Mizoram,28.93039575115151,1.8,97.0,0.0
2022-05-19,Nagaland,Nagaland,27.354093237150465,2.4,148.0,0.0
2022-05-19,Odisha,Odisha,36.24733023943657,125.6,5869.0,0.0
2022-05-19,Puducherry,Puducherry,34.124343206235075,8.7,422.0,0.0
2022-05-19,Punjab,Punjab,42.11152538021217,226.0,10327.0,0.0
2022-05-19,Rajasthan,Rajasthan,44.27259535204465,308.3,15797.0,51.0
2022-05-19,Sikkim,Sikkim,28.742083777197305,0.9,69.0,0.0
2022-05-19,Tamil Nadu,Tamil Nadu,31.99462701403418,321.5,14885.0,0.0
2022-05-19,Telangana,Telangana,35.90586259949723,180.6,8615.0,0.0
2022-05-19,Tripura,Tripura,29.4030145934864,4.0,258.0,0.0
2022-05-19,Uttar Pradesh,Uttar Pradesh,42.12531376294372,497.4,22608.0,1030.0
2022-05-19,Uttarakhand,Uttarakhand,35.62378132102373,45.8,2233.0,0.0
2022-05-19,West Bengal,West Bengal,34.29930827764128,179.9,8817.0,0.0
2022-05-20,Andhra Pradesh,Andhra Pradesh,32.928411542271235,190.4,8652.0,0.0
2022-05-20,Arunachal Pradesh,Arunachal Pradesh,27.24638336089951,2.3,134.0,0.0
2022-05-20,Assam,Assam,27.51153582625584,25.8,1519.0,0.0
2022-05-20,Bihar,Bihar,35.23451179423526,101.5,5146.0,0.0
2022-05-20,Chandigarh,Chandigarh,41.60206985473633,7.0,365.0,0.0
2022-05-20,Chhattisgarh,Chhattisgarh,40.836498278884,107.1,4587.0,0.0
2022-05-20,Dadara & Nagar Havelli,Dadra and Nagar Haveli,35.857929587829155,19.1,864.0,0.0
2022-05-20,Daman & Diu,Daman and Diu,36.155407334240806,7.6,338.0,0.0
2022-05-20,NCT of Delhi,Delhi,44.73193201118114,133.7,6815.0,0.0
2022-05-20,Goa,Goa,23.984558607827097,12.4,568.0,0.0
2022-05-20,Gujarat,Gujarat,38.95632383853832,429.8,20119.0,0.0
2022-05-20,Haryana,Haryana,43.9812052918259,208.1,9753.0,0.0
2022-05-20,Himachal Pradesh,Himachal Pradesh,35.10975381065733,32.2,1598.0,0.0
2022-05-20,Jammu & Kashmir,Jammu and Kashmir,30.582924091447754,48.0,2252.0,0.0
2022-05-20,Jharkhand,Jharkhand,38.25497232342352,32.4,1512.0,0.0
2022-05-20,Karnataka,Karnataka,26.77222140552806,152.8,7590.0,0.0
2022-05-20,Kerala,Kerala,28.974782974954277,69.8,3537.0,0.0
2022-05-20,Madhya Pradesh,Madhya Pradesh,44.08258222849435,279.9,12312.0,0.0
2022-05-20,Maharashtra,Maharashtra,36.44159788720472,543.9,24356.0,0.0
2022-05-20,Manipur,Manipur,27.105365950055862,2.4,189.0,0.0
2022-05-20,Meghalaya,Meghalaya,27.78076522073528,5.4,301.0,0.0
2022-05-20,Mizoram,Mizoram,28.518811801935485,1.5,91.0,0.0
2022-05-20,Nagaland,Nagaland,27.37641374839969,2.3,125.0,0.0
2022-05-20,Odisha,Odisha,38.42379836705408,135.8,6548.0,0.0
2022-05-20,Puducherry,Puducherry,35.30976223355308,9.3,437.0,0.0
2022-05-20,Punjab,Punjab,42.27602560285876,235.6,10586.0,0.0
2022-05-20,Rajasthan,Rajasthan,44.20449763043785,311.1,14898.0,0.0
2022-05-20,Sikkim,Sikkim,26.72635013253483,1.3,87.0,0.0
2022-05-20,Tamil Nadu,Tamil Nadu,33.43406302933945,330.1,15000.0,0.0
2022-05-20,Telangana,Telangana,36.040679075222485,178.8,8470.0,0.0
2022-05-20,Tripura,Tripura,28.80213133652339,3.3,261.0,0.0
2022-05-20,Uttar Pradesh,Uttar Pradesh,42.08554162402827,506.1,24272.0,0.0
2022-05-20,Uttarakhand,Uttarakhand,36.52644526062003,48.7,2269.0,0.0
2022-05-20,West Bengal,West Bengal,34.36685503348797,181.5,9025.0,0.0
2022-05-21,Andhra Pradesh,Andhra Pradesh,34.72088347758276,193.3,8831.0,0.0
2022-05-21,Arunachal Pradesh,Arunachal Pradesh,27.57202704522623,2.3,136.0,0.0
2022-05-21,Assam,Assam,27.634641427625255,25.7,1509.0,0.0
2022-05-21,Bihar,Bihar,35.05915060903663,104.8,4956.0,0.0
2022-05-21,Chandigarh,Chandigarh,38.69245529174805,6.4,322.0,0.0
2022-05-21,Chhattisgarh,Chhattisgarh,40.910818610602966,104.5,4549.0,0.0
2022-05-21,Dadara & Nagar Havelli,Dadra and Nagar Haveli,36.247192287524655,20.1,858.0,0.0
2022-05-21,Daman & Diu,Daman and Diu,35.99312132089217,7.5,333.0,0.0
2022-05-21,NCT of Delhi,Delhi,41.25250710231335,129.1,6412.0,0.0
2022-05-21,Goa,Goa,27.669654079282644,12.3,602.0,0.0
2022-05-21,Gujarat,Gujarat,37.56090029438933,417.8,18851.0,0.0
2022-05-21,Haryana,Haryana,40.10178791824842,184.1,9419.0,0.0
2022-05-21,Himachal Pradesh,Himachal Pradesh,32.94454938262103,34.2,1644.0,0.0
2022-05-21,Jammu & Kashmir,Jammu and Kashmir,28.73885040493159,50.4,2315.0,0.0
2022-05-21,Jharkhand,Jharkhand,38.26045358359903,28.3,1443.0,0.0
2022-05-21,Karnataka,Karnataka,29.170745040334268,154.4,7473.0,0.0
2022-05-21,Kerala,Kerala,29.438572123154437,71.0,3555.0,0.0
2022-05-21,Madhya Pradesh,Madhya Pradesh,41.7368469398964,261.0,11815.0,0.0
2022-05-21,Maharashtra,Maharashtra,37.50294102712866,537.6,23553.0,0.0
2022-05-21,Manipur,Manipur,27.465197571976177,2.4,192.0,0.0
2022-05-21,Meghalaya,Meghalaya,27.780439786370227,5.8,337.0,0.0
2022-05-21,Mizoram,Mizoram,28.28966017646839,1.6,89.0,0.0
2022-05-21,Nagaland,Nagaland,27.811430961789355,2.4,135.0,0.0
2022-05-21,Odisha,Odisha,38.88799759160427,137.1,6395.0,0.0
2022-05-21,Puducherry,Puducherry,35.42975408501909,9.3,431.0,0.0
2022-05-21,Punjab,Punjab,39.26316481074627,223.2,10465.0,0.0
2022-05-21,Rajasthan,Rajasthan,40.59296641613661,299.1,14341.0,0.0
2022-05-21,Sikkim,Sikkim,26.35698942797656,1.4,89.0,0.0
2022-05-21,Tamil Nadu,Tamil Nadu,33.5769999754812,330.4,15218.0,0.0
2022-05-21,Telangana,Telangana,37.10399294299198,164.9,7679.0,0.0
2022-05-21,Tripura,Tripura,28.44169389433184,3.3,225.0,0.0
2022-05-21,Uttar Pradesh,Uttar Pradesh,40.11359400967953,449.1,21192.0,0.0
2022-05-21,Uttarakhand,Uttarakhand,34.486645175785675,48.1,2284.0,0.0
2022-05-21,West Bengal,West Bengal,34.03706762228703,159.2,8912.0,0.0
2022-05-22,Andhra Pradesh,Andhra Pradesh,36.386158901558254,190.3,9025.0,0.0
2022-05-22,Arunachal Pradesh,Arunachal Pradesh,31.062514076674372,2.4,139.0,0.0
2022-05-22,Assam,Assam,30.48769793583882,28.5,1680.0,0.0
2022-05-22,Bihar,Bihar,33.98784547779464,93.0,5074.0,0.0
2022-05-22,Chandigarh,Chandigarh,37.6470832824707,5.6,287.0,0.0
2022-05-22,Chhattisgarh,Chhattisgarh,39.02588809731954,95.5,4311.0,0.0
2022-05-22,Dadara & Nagar Havelli,Dadra and Nagar Haveli,36.1636916534864,20.0,859.0,0.0
2022-05-22,Daman & Diu,Daman and Diu,36.11748353890936,7.4,271.0,0.0
2022-05-22,NCT of Delhi,Delhi,40.26860059615866,115.1,5935.0,0.0
2022-05-22,Goa,Goa,30.80364582466524,10.8,568.0,0.0
2022-05-22,Gujarat,Gujarat,37.2678040798433,397.2,17483.0,0.0
2022-05-22,Haryana,Haryana,39.76372472914096,172.6,8075.0,0.0
2022-05-22,Himachal Pradesh,Himachal Pradesh,32.40093878571344,30.9,1465.0,0.0
2022-05-22,Jammu & Kashmir,Jammu and Kashmir,30.402017138578422,52.7,2248.0,0.0
2022-05-22,Jharkhand,Jharkhand,35.392476439893215,27.6,1360.0,0.0
2022-05-22,Karnataka,Karnataka,31.019943931567703,150.1,7487.0,0.0
2022-05-22,Kerala,Kerala,28.439807780680244,65.5,3191.0,0.0
2022-05-22,Madhya Pradesh,Madhya Pradesh,40.28882050457901,244.4,10912.0,0.0
2022-05-22,Maharashtra,Maharashtra,37.66597613057603,521.9,22998.0,0.0
2022-05-22,Manipur,Manipur,30.324333660952902,2.4,178.0,0.0
2022-05-22,Meghalaya,Meghalaya,30.374277712514857,6.0,320.0,0.0
2022-05-22,Mizoram,Mizoram,29.73684599858237,1.7,90.0,0.0
2022-05-22,Nagaland,Nagaland,30.809480313075102,2.3,135.0,0.0
2022-05-22,Odisha,Odisha,35.884343040254755,122.1,5923.0,0.0
2022-05-22,Puducherry,Puducherry,35.85685859116457,8.6,399.0,0.0
2022-05-22,Punjab,Punjab,39.28053005031535,215.9,10098.0,0.0
2022-05-22,Rajasthan,Rajasthan,40.80927743674884,293.3,14365.0,0.0
2022-05-22,Sikkim,Sikkim,27.65270700151679,1.1,77.0,0.0
2022-05-22,Tamil Nadu,Tamil Nadu,33.54398295267283,304.2,13377.0,0.0
2022-05-22,Telangana,Telangana,38.70314055369888,156.4,7088.0,0.0
2022-05-22,Tripura,Tripura,29.8842798727065,4.3,276.0,0.0
2022-05-22,Uttar Pradesh,Uttar Pradesh,37.57961772949675,422.1,22896.0,0.0
2022-05-22,Uttarakhand,Uttarakhand,31.972861030637667,45.2,2019.0,0.0
2022-05-22,West Bengal,West Bengal,32.39576256986817,144.2,7843.0,0.0
2022-05-23,Andhra Pradesh,Andhra Pradesh,37.55999165004819,207.2,9844.0,0.0
2022-05-23,Arunachal Pradesh,Arunachal Pradesh,32.361455196290976,2.7,138.0,0.0
2022-05-23,Assam,Assam,31.41279531241088,32.0,2003.0,0.0
2022-05-23,Bihar,Bihar,35.218741710628336,103.5,4964.0,0.0
2022-05-23,Chandigarh,Chandigarh,30.240976333618164,4.8,238.0,0.0
2022-05-23,Chhattisgarh,Chhattisgarh,39.35613671610725,98.9,4355.0,0.0
2022-05-23,Dadara & Nagar Havelli,Dadra and Nagar Haveli,36.38880848412639,19.2,847.0,0.0
2022-05-23,Daman & Diu,Daman and Diu,36.2755072426137,6.0,302.0,0.0
2022-05-23,NCT of Delhi,Delhi,31.573061419788942,99.2,6052.0,0.0
2022-05-23,Goa,Goa,32.3350496350807,13.7,668.0,0.0
2022-05-23,Gujarat,Gujarat,36.86959244440997,418.2,19206.0,0.0
2022-05-23,Haryana,Haryana,32.09242244536903,102.8,7286.0,0.0
2022-05-23,Himachal Pradesh,Himachal Pradesh,26.453038218328143,27.3,1445.0,0.0
2022-05-23,Jammu & Kashmir,Jammu and Kashmir,25.111938661365404,48.3,2469.0,300.0
2022-05-23,Jharkhand,Jharkhand,36.7367661490857,29.9,1372.0,0.0
2022-05-23,Karnataka,Karnataka,32.77529019596489,176.4,8736.0,0.0
2022-05-23,Kerala,Kerala,29.96679248298865,73.6,3705.0,0.0
2022-05-23,Madhya Pradesh,Madhya Pradesh,38.908053652303416,229.3,10923.0,0.0
2022-05-23,Maharashtra,Maharashtra,37.64982070135612,562.3,25105.0,0.0
2022-05-23,Manipur,Manipur,31.482048439077225,2.5,181.0,0.0
2022-05-23,Meghalaya,Meghalaya,31.1495336916907,6.0,337.0,0.0
2022-05-23,Mizoram,Mizoram,30.64643123264911,1.7,92.0,0.0
2022-05-23,Nagaland,Nagaland,31.96616488366743,2.4,147.0,0.0
2022-05-23,Odisha,Odisha,37.789196184589166,125.7,6298.0,0.0
2022-05-23,Puducherry,Puducherry,36.870554534313726,9.3,449.0,0.0
2022-05-23,Punjab,Punjab,31.723284487745552,137.9,7785.0,0.0
2022-05-23,Rajasthan,Rajasthan,36.629429372265776,262.0,12734.0,328.0
2022-05-23,Sikkim,Sikkim,29.055681804406756,1.4,98.0,0.0
2022-05-23,Tamil Nadu,Tamil Nadu,34.85872254119163,344.8,16664.0,0.0
2022-05-23,Telangana,Telangana,39.15770635672583,175.2,8514.0,0.0
2022-05-23,Tripura,Tripura,30.590308986315108,4.9,293.0,0.0
2022-05-23,Uttar Pradesh,Uttar Pradesh,34.34452252686811,315.6,21956.0,0.0
2022-05-23,Uttarakhand,Uttarakhand,24.84311895600693,34.7,1934.0,0.0
2022-05-23,West Bengal,West Bengal,34.27506993936172,172.4,8602.0,0.0
2022-05-24,Andhra Pradesh,Andhra Pradesh,38.16892910363343,215.4,9844.0,0.0
2022-05-24,Arunachal Pradesh,Arunachal Pradesh,34.33599473967611,2.6,146.0,0.0
2022-05-24,Assam,Assam,33.63373431310582,36.0,2018.0,0.0
2022-05-24,Bihar,Bihar,34.899819262663605,105.0,5583.0,0.0
2022-05-24,Chandigarh,Chandigarh,27.764972686767575,4.3,207.0,0.0
2022-05-24,Chhattisgarh,Chhattisgarh,37.07158183140783,97.5,4197.0,0.0
2022-05-24,Dadara & Nagar Havelli,Dadra and Nagar Haveli,35.95059507659006,20.0,856.0,0.0
2022-05-24,Daman & Diu,Daman and Diu,36.028316647110124,7.1,325.0,0.0
2022-05-24,NCT of Delhi,Delhi,32.51074715474336,91.1,4462.0,0.0
2022-05-24,Goa,Goa,33.11940944213203,14.4,669.0,0.0
2022-05-24,Gujarat,Gujarat,37.308027837414336,426.6,19524.0,0.0
2022-05-24,Haryana,Haryana,31.15241997194525,123.0,6847.0,0.0
2022-05-24,Himachal Pradesh,Himachal Pradesh,23.411891897128967,29.2,1397.0,0.0
2022-05-24,Jammu & Kashmir,Jammu and Kashmir,22.3145182610894,46.8,2774.0,300.0
2022-05-24,Jharkhand,Jharkhand,35.22947727372947,26.8,1467.0,0.0
